entity_id,canonical_name,description,aliases_json,aliases_text,domains_json,roles_json,is_turkiye_related
Q193190,Gazimağusa,"Famagusta (; Greek: Αμμόχωστος, romanized: Ammochostos locally [aˈmːoxostos]; is a city on the east coast of Cyprus. It is located east of Nicosia and possesses the deepest harbour of the island. During the medieval period (especially under the maritime republics of Genoa and Venice), Famagusta was the island's most important port city and a gateway to trade with the ports of the Levant, from where the Silk Road merchants carried their goods to Western Europe.","[""Gazimağusa"", ""Amochostos"", ""famagusta"", ""history of famagusta"", ""αμμόχωστος"", ""Magusa"", ""Ammoxostos"", ""gazi magosa"", ""Mağusa"", ""Famagusta""]",Gazimağusa | Amochostos | famagusta | history of famagusta | αμμόχωστος | Magusa | Ammoxostos | gazi magosa | Mağusa | Famagusta,"[""cinema"", ""turkiye""]","[""birth_place""]",true
Q193428,"Sakai, Osaka","Sakai (堺市, Sakai-shi) is a city located in Osaka Prefecture, Japan on the edge of Osaka Bay at the mouth of the Yamato River. It has been one of the largest and most important seaports of Japan since the Medieval era.Following the February 2005 annexation of the town of Mihara (from Minamikawachi District), the city grew to the fourteenth most populous city in Japan, with 833,544 residents as of January 1, 2018.The current city was legally founded on April 1, 1889 according to the laws of Imperial Japan. Sakai became a designated city in April 2006 giving it a greater measure of self-determination in governmental affairs. It is divided into seven districts.Sakai is known for its keyhole-shaped burial mounds, or kofun, which date from the 5th century. The largest of these, Daisen Kofun, is believed to be the grave of the Emperor Nintoku and is the largest grave in the world by area. Once known for samurai swords, Sakai is now famous for the quality of its kitchen knives; most high-quality Japanese cutlery originates in Sakai, and its production is a major industry in the city.","[""Sakai, Osaka"", ""sakai, japan"", ""Sakai-shi"", ""sakai city"", ""堺市"", ""Sakai City"", ""Sakai"", ""Sakai, Japan"", ""history of sakai, osaka"", ""History of Sakai, Osaka""]","Sakai, Osaka | sakai, japan | Sakai-shi | sakai city | 堺市 | Sakai City | Sakai | Sakai, Japan | history of sakai, osaka | History of Sakai, Osaka","[""cinema"", ""turkiye""]","[""birth_place""]",true
Q1935923,Milton Reid,"Milton Rutherford Reid (29 April 1917 – c. 1987) was an Indian-born British actor and professional wrestler. He was born in India, the son of a Scottish-born Customs and Excise inspector and an Indian woman. He wrestled in England under the name of The Mighty Chang.","[""Milton Reid"", ""milton reid""]",Milton Reid | milton reid,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q19473346,Telling Tales (film),Telling Tales (Turkish: Bana Masal Anlatma) is a 2015 Turkish comedy film directed by Burak Aksak.,"[""Telling Tales (film)"", ""telling tales (film)"", ""bana masal anlatma"", ""Bana Masal Anlatma""]",Telling Tales (film) | telling tales (film) | bana masal anlatma | Bana Masal Anlatma,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q1956183,muzaffer ozdemir,Muzaffer Özdemir (born 1955 in Gümüşhane) is a Turkish actor. He is best known for his performance as Mahmut in Uzak.,"[""muzaffer ozdemir"", ""Muzaffer Ozdemir"", ""Muzaffer Özdemir"", ""muzaffer özdemir""]",muzaffer ozdemir | Muzaffer Ozdemir | Muzaffer Özdemir | muzaffer özdemir,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q19573200,The Nameless Knight,"The Nameless Knight (Turkish: Adsız Cengaver) is a 1970 Turkish historical fantasy film directed by Halit Refiğ and starring Cüneyt Arkin, Nebahat Çehre, Birsen Ayda, and Altan Günbay.","[""The Nameless Knight"", ""the nameless knight"", ""adsız cengaver"", ""nameless knight"", ""Nameless Knight"", ""Adsız Cengaver""]",The Nameless Knight | the nameless knight | adsız cengaver | nameless knight | Nameless Knight | Adsız Cengaver,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19581968,şehrazat (film),"Şehrazat  is a 1964 Turkish crime thriller film, directed by Halit Refiğ and starring Orhan Günsiray, Leyla Sayar, and Nilüfer Aydan.","[""şehrazat (film)"", ""Şehrazat (film)"", ""sehrazat (film)"", ""Sehrazat (film)""]",şehrazat (film) | Şehrazat (film) | sehrazat (film) | Sehrazat (film),"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19581975,Sevistigimiz Gunler,"Seviştiğimiz Günler is a 1961 Turkish romantic drama film, directed by Halit Refiğ and starring Orhan Günsiray, Fatma Girik, and Nilüfer Aydan.","[""Sevistigimiz Gunler"", ""Seviştiğimiz Günler"", ""seviştiğimiz günler"", ""sevistigimiz gunler""]",Sevistigimiz Gunler | Seviştiğimiz Günler | seviştiğimiz günler | sevistigimiz gunler,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19587294,istanbul unveiled,"Istanbul Unveiled is a 61-minute travel documentary film produced in English about Istanbul and Turkish culture in 2013.Scriptwriter Şerif Yenen co-produced the film with Saadet Özen and co-directed it with Levent Ayasli. Hosted by American actress Jessica Berkmen, the footage took more than 2 years. The musical pieces composed by Mercan Dede, Baba Zula and Burhan Öçal have been used.The documentary contains interviews with many people including Asena, Demet Sabancı, Dilek Hanif, Nadir Güllü, Nick Merdenyan, Tülin Şahin and Vedat Başaran.","[""istanbul unveiled"", ""Istanbul Unveiled""]",istanbul unveiled | Istanbul Unveiled,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19599195,sevmek ve ölmek zamanı,"Sevmek Ve Ölmek Zamanı is a 1971 Turkish romance film, directed by Halit Refiğ and starring Türkan Soray, Murat Soydan, and Zuhal Aktan.","[""sevmek ve ölmek zamanı"", ""Sevmek Ve Ölmek Zamanı"", ""Sevmek Ve Olmek Zamani"", ""sevmek ve olmek zamani""]",sevmek ve ölmek zamanı | Sevmek Ve Ölmek Zamanı | Sevmek Ve Olmek Zamani | sevmek ve olmek zamani,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19600142,Uc Korkusuz Arkadas,"Üç Korkusuz Arkadaş is a 1966 Turkish war drama film, directed by Halit Refiğ and starring Tanju Gürsu, Nilüfer Aydan and Kuzey Vargin.","[""Uc Korkusuz Arkadas"", ""uc korkusuz arkadas"", ""Üç Korkusuz Arkadaş"", ""üç korkusuz arkadaş""]",Uc Korkusuz Arkadas | uc korkusuz arkadas | Üç Korkusuz Arkadaş | üç korkusuz arkadaş,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19600502,yarın ağlayacağım,"Yarın Ağlayacağım is a 1986 Turkish drama film, directed by Halit Refiğ and starring Kadir İnanır, Yaprak Özdemiroğlu and Gül Erda.","[""yarın ağlayacağım"", ""yarin aglayacagim"", ""Yarin Aglayacagim"", ""Yarın Ağlayacağım""]",yarın ağlayacağım | yarin aglayacagim | Yarin Aglayacagim | Yarın Ağlayacağım,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19600506,Yasak Aşk,"Yasak Aşk is a 1961 Turkish romantic drama film, directed by Halit Refiğ and starring Nilüfer Aydan, Efgan Efekan, and Cahit Irgat.","[""Yasak Aşk"", ""yasak aşk"", ""Yasak Ask"", ""yasak ask""]",Yasak Aşk | yasak aşk | Yasak Ask | yasak ask,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19600508,yasamak ne guzel sey,"Yaşamak Ne Güzel Şey is a 1969 Turkish musical comedy film directed by Halit Refiğ and starring Öztürk Serengil, Selda Alkor, and Engin Çaglar.","[""yasamak ne guzel sey"", ""Yaşamak Ne Güzel Şey"", ""yaşamak ne güzel şey"", ""Yasamak Ne Guzel Sey""]",yasamak ne guzel sey | Yaşamak Ne Güzel Şey | yaşamak ne güzel şey | Yasamak Ne Guzel Sey,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19726886,sarmasik,"Ivy (Turkish: Sarmaşık) is a 2015 Turkish drama film written and directed by Turkish filmmaker Tolga Karaçelik. After premiering in-competition at the 2015 Sundance Film Festival in Utah, the film continued its festival circuit, screening at more than 30 international film festivals, including Toronto IFF, Karlovy Vary IFF, Sao Paulo IFF and Sydney FF. The film won four awards at the Antalya International Film Festival (previously known as Antalya Golden Orange Film Festival) including Best Film and Best Director, making Karacelik one of the youngest directors to ever receive the Golden Orange.","[""sarmasik"", ""Sarmasik"", ""Ivy (2015 film)"", ""ivy (2015 film)""]",sarmasik | Sarmasik | Ivy (2015 film) | ivy (2015 film),"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q1973615,necdet mahfi ayral,"Necdet Mahfi Ayral (August 6, 1908 in Istanbul – June 6, 2004 in Istanbul) was a well-known Turkish stage and cinema actor, as well as theatre director. While alive, he held the record for being the oldest actor who was still active. He is father of actress and well-known voice-over artist Jeyan Ayral Tözüm.","[""necdet mahfi ayral"", ""Necdet Mahfi Ayral""]",necdet mahfi ayral | Necdet Mahfi Ayral,"[""cinema"", ""people"", ""turkiye""]","[""cast_member""]",true
Q19771,Current G20 Countries,"The G20 (or Group of Twenty) is an international forum for the governments and central bank governors from 19 countries and the European Union (EU). Founded in 1999 with the aim to discuss policy pertaining to the promotion of international financial stability, the G20 has expanded its agenda since 2008 and heads of government or heads of state, as well as finance ministers and foreign ministers, have periodically conferred at summits ever since. It seeks to address issues that go beyond the responsibilities of any one organization.Membership of the G20 consists of 19 individual countries plus the European Union. The EU is represented by the European Commission and by the European Central Bank. Collectively, the G20 economies account for around 90% of the gross world product (GWP), 80% of world trade (or, if excluding EU intra-trade, 75%), two-thirds of the world population, and approximately half of the world land area.With the G20 growing in stature after its inaugural leaders' summit in 2008, its leaders announced on 25 September 2009 that the group would replace the G8 as the main economic council of wealthy nations. Since its inception, the G20's membership policies have been criticized by numerous intellectuals, and its summits have been a focus for major protests by left-wing groups and anarchists.The heads of the G20 nations held summits twice in 2009 and twice in 2010. Since the November 2011 Cannes summit, G20 summits have been held annually.","[""Current G20 Countries"", ""G 20"", ""member organization of the group of twenty finance ministers and central bank governors"", ""group of twenty"", ""current g20 countries"", ""Group of Twenty"", ""g20 (group of economies)"", ""g/g20"", ""G20 (Group of economies)"", ""g20""]",Current G20 Countries | G 20 | member organization of the group of twenty finance ministers and central bank governors | group of twenty | current g20 countries | Group of Twenty | g20 (group of economies) | g/g20 | G20 (Group of economies) | g20,"[""cinema"", ""turkiye""]","[""turkey_neighbor""]",true
Q19824796,mustang (film),"Mustang is a 2015 internationally co-produced drama film directed by Turkish-French film director Deniz Gamze Ergüven in her feature debut. The film is set in a remote Turkish village and depicts the lives of five young orphaned sisters and challenges they face growing up as girls in a conservative society. The event that triggers the family backlash against the five sisters at the beginning of the film is based on Ergüven's personal life.It premiered at the Directors' Fortnight section of the 2015 Cannes Film Festival where it won the Europa Cinemas Label Award. The film was selected as France's submission, and was nominated for, the Best Foreign Language Film at the 88th Academy Awards. It was also nominated for a Golden Globe Award for Best Foreign Language Film. It received nine nominations at the 41st César Awards, and won four, for Best First Feature Film, Best Original Screenplay, Best Editing and Best Original Music. Mustang has received widespread critical praise.","[""mustang (film)"", ""Mustang (film)""]",mustang (film) | Mustang (film),"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19858720,let's sin,Let's Sin (Turkish: İtirazım Var) is a 2014 Turkish action film directed by Onur Ünlü.,"[""let's sin"", ""Let's Sin""]",let's sin | Let's Sin,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q19954477,grain (film),Grain (Buğday) is a 2017 Turkish/German/French/Swedish film written and directed by Semih Kaplanoğlu.,"[""grain (film)"", ""Grain (film)""]",grain (film) | Grain (film),"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
Q199723,balikesir,"Balıkesir (Turkish pronunciation: [baˈlɯkesiɾ]) is a city and the capital city of Balıkesir Province. Balıkesir is in the Marmara region of Turkey and has a population of 331,788 inhabitants. Between 1341–1922, it was the capital of Karasi.","[""balikesir"", ""Balikesir"", ""Palaeokastron"", ""Achyraous"", ""balikisri"", ""Balikisri"", ""palaeokastron"", ""Balıkesir"", ""balıkesir"", ""achyraous""]",balikesir | Balikesir | Palaeokastron | Achyraous | balikisri | Balikisri | palaeokastron | Balıkesir | balıkesir | achyraous,"[""cinema"", ""turkiye""]","[""birth_place""]",true
Q20002323,ölmüs bir kadinin evraki metrukesi,"Ölmüs bir kadinin evraki metrukesi is a 1956 Turkish romantic drama film directed by Metin Erksan and Semih Evin, based on a novel by Güzide Sabri. It stars Sezer Sezin, Kenan Artun, and Altan Karindas.","[""ölmüs bir kadinin evraki metrukesi"", ""ölmüş bir kadının evrakı metrukesi"", ""Olmus bir kadinin evraki metrukesi"", ""Ölmüş bir kadının evrakı metrukesi"", ""Ölmüs bir kadinin evraki metrukesi"", ""olmus bir kadinin evraki metrukesi""]",ölmüs bir kadinin evraki metrukesi | ölmüş bir kadının evrakı metrukesi | Olmus bir kadinin evraki metrukesi | Ölmüş bir kadının evrakı metrukesi | Ölmüs bir kadinin evraki metrukesi | olmus bir kadinin evraki metrukesi,"[""cinema"", ""film"", ""turkiye""]","[""film""]",true
